name_id,name,serving_size,calories,protein_g,carbohydrate_g,fat_g,sugar_g,sodium_mg,fiber_g,food_type,source
Bubur Pacar Cina,Bubur Pacar Cina,1 porsi,180.0,2.0,32.0,6.0,22.0,40.0,0.5,local_indonesian,gen-batch4
Bubur Tepung Beras,Bubur Tepung Beras,1 porsi,160.0,2.0,30.0,4.0,14.0,30.0,0.3,local_indonesian,gen-batch4
Bubur Ayam Jakarta,Bubur Ayam Jakarta,1 porsi,340.0,14.0,42.0,12.0,2.0,580.0,1.5,local_indonesian,gen-batch4
Bubur Ayam Bandung,Bubur Ayam Bandung,1 porsi,330.0,14.0,42.0,12.0,2.0,550.0,2.0,local_indonesian,gen-batch4
Bubur Ayam Sukabumi,Bubur Ayam Sukabumi,1 porsi,330.0,14.0,42.0,12.0,2.0,550.0,2.0,local_indonesian,gen-batch4
Bubur Ayam Cirebon,Bubur Ayam Cirebon,1 porsi,330.0,14.0,42.0,12.0,2.0,560.0,2.0,local_indonesian,gen-batch4
Ayam Bakar Madu,Ayam Bakar Madu,1 porsi,320.0,26.0,14.0,16.0,12.0,400.0,0.3,local_indonesian,gen-batch4
Ayam Bakar Kalasan,Ayam Bakar Kalasan,1 porsi,300.0,24.0,14.0,14.0,10.0,380.0,0.5,local_indonesian,gen-batch4
Ayam Goreng Tepung Crispy,Ayam Goreng Tepung Crispy,1 porsi,400.0,24.0,18.0,24.0,1.5,550.0,0.5,local_indonesian,gen-batch4
Ayam Goreng Kalasan,Ayam Goreng Kalasan,1 porsi,350.0,24.0,12.0,20.0,10.0,400.0,0.5,local_indonesian,gen-batch4
Ayam Bakar Bumbu Rujak,Ayam Bakar Bumbu Rujak,1 porsi,320.0,24.0,12.0,18.0,4.0,450.0,0.5,local_indonesian,gen-batch4
Ayam Betutu Kuah,Ayam Betutu Kuah,1 porsi,320.0,28.0,12.0,16.0,2.0,500.0,1.5,local_indonesian,gen-batch4
Ayam Rendang,Ayam Rendang,1 porsi,380.0,26.0,10.0,26.0,2.0,500.0,0.5,local_indonesian,gen-batch4
Ayam Asam Manis,Ayam Asam Manis,1 porsi,310.0,24.0,16.0,14.0,8.0,400.0,0.3,local_indonesian,gen-batch4
Ayam Lada Hitam,Ayam Lada Hitam,1 porsi,320.0,26.0,14.0,16.0,2.0,450.0,0.5,local_indonesian,gen-batch4
Ayam Mentega,Ayam Mentega,1 porsi,350.0,24.0,12.0,22.0,2.0,400.0,0.3,local_indonesian,gen-batch4
Ayam Saus Tiram,Ayam Saus Tiram,1 porsi,310.0,24.0,14.0,16.0,2.0,500.0,0.3,local_indonesian,gen-batch4
Ayam Teriyaki,Ayam Teriyaki,1 porsi,300.0,24.0,16.0,14.0,8.0,600.0,0.3,local_indonesian,gen-batch4
Ayam Kung Pao,Ayam Kung Pao,1 porsi,320.0,26.0,14.0,16.0,4.0,550.0,0.5,local_indonesian,gen-batch4
Ayam Kecap Pedas,Ayam Kecap Pedas,1 porsi,310.0,24.0,16.0,14.0,6.0,520.0,0.5,local_indonesian,gen-batch4
Ayam Kodok,Ayam Kodok,1 porsi,350.0,26.0,12.0,22.0,2.0,480.0,0.5,local_indonesian,gen-batch4
Ayam Panggang Oven,Ayam Panggang Oven,1 porsi,300.0,26.0,8.0,16.0,1.0,350.0,0.3,local_indonesian,gen-batch4
Ayam Geprek Sambal Bawang,Ayam Geprek Sambal Bawang,1 porsi,380.0,28.0,18.0,20.0,2.0,450.0,1.0,local_indonesian,gen-batch4
Ayam Geprek Keju,Ayam Geprek Keju,1 porsi,420.0,30.0,18.0,24.0,2.0,500.0,1.0,local_indonesian,gen-batch4
Ayam Geprek Sambal Matah,Ayam Geprek Sambal Matah,1 porsi,370.0,28.0,18.0,22.0,2.0,420.0,1.0,local_indonesian,gen-batch4
Ayam Cabe Ijo,Ayam Cabe Ijo,1 porsi,340.0,26.0,10.0,20.0,2.0,450.0,0.5,local_indonesian,gen-batch4
Ayam Serundeng,Ayam Serundeng,1 porsi,330.0,26.0,14.0,18.0,5.0,420.0,2.0,local_indonesian,gen-batch4
Ayam Gembrot,Ayam Gembrot,1 porsi,280.0,22.0,16.0,14.0,3.0,380.0,1.5,local_indonesian,gen-batch4
Mie Goreng Aceh,Mie Goreng Aceh,1 porsi,500.0,16.0,52.0,24.0,4.0,850.0,2.5,local_indonesian,gen-batch4
Mie Rebus Jawa,Mie Rebus Jawa,1 porsi,450.0,14.0,52.0,18.0,4.0,750.0,2.0,local_indonesian,gen-batch4
Mie Godog,Mie Godog,1 porsi,460.0,14.0,50.0,20.0,3.0,750.0,2.0,local_indonesian,gen-batch4
Mie Kangkung,Mie Kangkung,1 porsi,420.0,12.0,54.0,16.0,3.0,700.0,2.5,local_indonesian,gen-batch4
Mie Ayam Jamur,Mie Ayam Jamur,1 porsi,430.0,14.0,56.0,14.0,3.0,650.0,2.0,local_indonesian,gen-batch4
Mie Ayam Ceker,Mie Ayam Ceker,1 porsi,440.0,16.0,56.0,14.0,3.0,650.0,1.5,local_indonesian,gen-batch4
Lomie,Lomie,1 porsi,450.0,14.0,54.0,18.0,3.0,700.0,2.0,local_indonesian,gen-batch4
I Fu Mie,I Fu Mie,1 porsi,480.0,16.0,52.0,22.0,3.0,750.0,1.5,local_indonesian,gen-batch4
Pangsit Kuah,Pangsit Kuah,1 porsi,280.0,12.0,28.0,14.0,2.0,600.0,1.0,local_indonesian,gen-batch4
Wonton Goreng,Wonton Goreng,1 porsi,300.0,10.0,28.0,16.0,2.0,500.0,0.5,local_indonesian,gen-batch4
Pangsit Goreng Isi Ayam,Pangsit Goreng Isi Ayam,1 porsi,320.0,12.0,28.0,18.0,2.0,550.0,0.5,local_indonesian,gen-batch4
Pangsit Goreng Isi Udang,Pangsit Goreng Isi Udang,1 porsi,310.0,12.0,28.0,16.0,2.0,550.0,0.5,local_indonesian,gen-batch4
Pepes Tahu,Pepes Tahu,1 porsi,120.0,8.0,8.0,6.0,1.0,250.0,1.5,local_indonesian,gen-batch4
Pepes Tempe,Pepes Tempe,1 porsi,160.0,12.0,12.0,8.0,2.0,250.0,3.0,local_indonesian,gen-batch4
Pepes Jamur,Pepes Jamur,1 porsi,80.0,4.0,8.0,4.0,1.0,200.0,2.5,local_indonesian,gen-batch4
Pepes Oncom,Pepes Oncom,1 porsi,140.0,10.0,10.0,8.0,1.0,250.0,2.5,local_indonesian,gen-batch4
Botok Tahu Tempe,Botok Tahu Tempe,1 porsi,150.0,10.0,12.0,8.0,2.0,250.0,2.5,local_indonesian,gen-batch4
Botok Ikan Teri,Botok Ikan Teri,1 porsi,160.0,12.0,12.0,8.0,2.0,350.0,2.0,local_indonesian,gen-batch4
Botok Udang,Botok Udang,1 porsi,150.0,12.0,10.0,8.0,2.0,300.0,2.0,local_indonesian,gen-batch4
Botok Mlanding,Botok Mlanding,1 porsi,130.0,8.0,14.0,6.0,2.0,200.0,3.0,local_indonesian,gen-batch4
Sayur Bobor,Sayur Bobor,1 porsi,120.0,5.0,14.0,6.0,2.0,250.0,3.0,local_indonesian,gen-batch4
Sayur Buntil,Sayur Buntil,1 porsi,150.0,10.0,12.0,8.0,2.0,300.0,2.5,local_indonesian,gen-batch4
Sayur Urap,Sayur Urap,1 porsi,140.0,6.0,14.0,8.0,3.0,250.0,4.0,local_indonesian,gen-batch4
Sayur Gudangan,Sayur Gudangan,1 porsi,130.0,5.0,14.0,6.0,3.0,200.0,3.5,local_indonesian,gen-batch4
Sayur Pecel,Sayur Pecel,1 porsi,120.0,5.0,14.0,6.0,3.0,200.0,4.0,local_indonesian,gen-batch4
Gado-Gado Betawi,Gado-Gado Betawi,1 porsi,320.0,14.0,34.0,16.0,6.0,400.0,5.0,local_indonesian,gen-batch4
Gado-Gado Solo,Gado-Gado Solo,1 porsi,300.0,14.0,32.0,14.0,5.0,380.0,5.0,local_indonesian,gen-batch4
Gado-Gado Surabaya,Gado-Gado Surabaya,1 porsi,310.0,14.0,32.0,16.0,5.0,400.0,5.0,local_indonesian,gen-batch4
Asinan Sayur,Asinan Sayur,1 porsi,100.0,3.0,16.0,3.0,6.0,350.0,3.5,local_indonesian,gen-batch4
Asinan Buah,Asinan Buah,1 porsi,120.0,1.0,26.0,2.0,18.0,200.0,2.5,local_indonesian,gen-batch4
Rujak Serut,Rujak Serut,1 porsi,130.0,1.0,28.0,2.0,20.0,150.0,3.0,local_indonesian,gen-batch4
Rujak Petis,Rujak Petis,1 porsi,180.0,4.0,30.0,5.0,18.0,350.0,3.0,local_indonesian,gen-batch4
Rujak Kuah Pindang,Rujak Kuah Pindang,1 porsi,150.0,8.0,22.0,4.0,16.0,300.0,2.5,local_indonesian,gen-batch4
Perkedel Tahu,Perkedel Tahu,1 porsi,160.0,6.0,16.0,8.0,1.5,250.0,1.5,local_indonesian,gen-batch4
Perkedel Tempe,Perkedel Tempe,1 porsi,180.0,8.0,16.0,10.0,1.5,200.0,2.5,local_indonesian,gen-batch4
Tumis Jamur,Tumis Jamur,1 porsi,90.0,3.5,8.0,5.0,2.0,250.0,2.5,local_indonesian,gen-batch4
Tumis Tauge Tahu,Tumis Tauge Tahu,1 porsi,120.0,8.0,10.0,6.0,3.0,250.0,2.0,local_indonesian,gen-batch4
Tumis Kangkung Terasi,Tumis Kangkung Terasi,1 porsi,100.0,4.0,8.0,6.0,2.0,350.0,2.0,local_indonesian,gen-batch4
Daging Rendang,Daging Rendang,1 porsi,380.0,26.0,10.0,26.0,2.0,500.0,0.5,local_indonesian,gen-batch4
Daging Empal,Daging Empal,1 porsi,320.0,26.0,14.0,16.0,8.0,450.0,0.5,local_indonesian,gen-batch4
Daging Semur,Daging Semur,1 porsi,320.0,24.0,16.0,16.0,8.0,550.0,0.5,local_indonesian,gen-batch4
Daging Bumbu Bali,Daging Bumbu Bali,1 porsi,330.0,26.0,12.0,18.0,4.0,500.0,0.5,local_indonesian,gen-batch4
Daging Cabe Ijo,Daging Cabe Ijo,1 porsi,340.0,26.0,10.0,20.0,2.0,450.0,0.5,local_indonesian,gen-batch4
Daging Teriyaki,Daging Teriyaki,1 porsi,310.0,26.0,14.0,16.0,8.0,600.0,0.3,local_indonesian,gen-batch4
Daging Lada Hitam,Daging Lada Hitam,1 porsi,320.0,26.0,14.0,16.0,2.0,450.0,0.5,local_indonesian,gen-batch4
Daging Kari,Daging Kari,1 porsi,330.0,24.0,14.0,18.0,2.0,480.0,1.0,local_indonesian,gen-batch4
Daging Gulai,Daging Gulai,1 porsi,340.0,24.0,10.0,22.0,2.0,450.0,0.5,local_indonesian,gen-batch4
Kikil Goreng,Kikil Goreng,1 porsi,280.0,20.0,10.0,18.0,1.0,300.0,0.0,local_indonesian,gen-batch4
Kikil Kecap,Kikil Kecap,1 porsi,260.0,20.0,14.0,14.0,4.0,500.0,0.0,local_indonesian,gen-batch4
Kikil Balado,Kikil Balado,1 porsi,270.0,20.0,10.0,16.0,2.0,400.0,0.0,local_indonesian,gen-batch4
Paru Goreng,Paru Goreng,1 porsi,300.0,22.0,10.0,18.0,1.0,350.0,0.0,local_indonesian,gen-batch4
Paru Balado,Paru Balado,1 porsi,310.0,22.0,10.0,20.0,2.0,400.0,0.0,local_indonesian,gen-batch4
Jeroan Goreng,Jeroan Goreng,1 porsi,320.0,22.0,8.0,22.0,1.0,350.0,0.0,local_indonesian,gen-batch4
Hati Sapi Goreng,Hati Sapi Goreng,1 porsi,240.0,24.0,4.0,14.0,0.5,180.0,0.0,local_indonesian,gen-batch4
Ampela Goreng,Ampela Goreng,1 porsi,220.0,22.0,4.0,12.0,0.5,150.0,0.0,local_indonesian,gen-batch4
Ati Ampela Kecap,Ati Ampela Kecap,1 porsi,230.0,22.0,6.0,14.0,2.0,400.0,0.0,local_indonesian,gen-batch4
Usus Goreng,Usus Goreng,1 porsi,280.0,18.0,6.0,20.0,0.5,250.0,0.0,local_indonesian,gen-batch4
Babat Goreng,Babat Goreng,1 porsi,270.0,20.0,6.0,18.0,0.5,250.0,0.0,local_indonesian,gen-batch4
Babat Kecap,Babat Kecap,1 porsi,260.0,20.0,12.0,14.0,4.0,480.0,0.0,local_indonesian,gen-batch4
Sate Ayam Bumbu Kacang,Sate Ayam Bumbu Kacang,1 porsi,260.0,22.0,12.0,14.0,3.0,450.0,0.5,local_indonesian,gen-batch4
Sate Ayam Bumbu Kecap,Sate Ayam Bumbu Kecap,1 porsi,250.0,22.0,14.0,12.0,6.0,550.0,0.5,local_indonesian,gen-batch4
Sate Taichan,Sate Taichan,1 porsi,200.0,24.0,8.0,8.0,1.0,250.0,0.3,local_indonesian,gen-batch4
Sate Kulit Ayam,Sate Kulit Ayam,1 porsi,250.0,14.0,8.0,18.0,1.0,200.0,0.0,local_indonesian,gen-batch4
Sate Ampela,Sate Ampela,1 porsi,200.0,20.0,4.0,12.0,1.0,250.0,0.0,local_indonesian,gen-batch4
Seblak Basah,Seblak Basah,1 porsi,350.0,10.0,40.0,16.0,3.0,800.0,1.5,local_indonesian,gen-batch4
Seblak Kuah Pedas,Seblak Kuah Pedas,1 porsi,380.0,12.0,42.0,18.0,3.0,850.0,1.5,local_indonesian,gen-batch4
Nasi Gila,Nasi Gila,1 porsi,420.0,18.0,42.0,20.0,3.0,600.0,2.0,local_indonesian,gen-batch4
Nasi Goreng Mawut,Nasi Goreng Mawut,1 porsi,450.0,14.0,52.0,20.0,3.0,800.0,2.0,local_indonesian,gen-batch4
Nasi Goreng Hijau,Nasi Goreng Hijau,1 porsi,400.0,14.0,48.0,16.0,2.0,600.0,2.0,local_indonesian,gen-batch4
Nasi Goreng Tom Yam,Nasi Goreng Tom Yam,1 porsi,400.0,16.0,44.0,18.0,3.0,650.0,1.5,local_indonesian,gen-batch4
Nasi Goreng Sambal Matah,Nasi Goreng Sambal Matah,1 porsi,380.0,14.0,48.0,14.0,2.0,550.0,1.5,local_indonesian,gen-batch4
Nasi Goreng Keju,Nasi Goreng Keju,1 porsi,420.0,16.0,44.0,20.0,2.0,600.0,1.5,local_indonesian,gen-batch4
Burger Ayam,Burger Ayam,1 porsi,350.0,18.0,34.0,16.0,4.0,550.0,1.5,local_indonesian,gen-batch4
Burger Sapi,Burger Sapi,1 porsi,400.0,22.0,34.0,20.0,4.0,550.0,1.5,local_indonesian,gen-batch4
Burger Tempe,Burger Tempe,1 porsi,300.0,14.0,32.0,14.0,4.0,400.0,3.5,local_indonesian,gen-batch4
Pizza Sosis,Pizza Sosis,1 porsi,300.0,12.0,32.0,14.0,3.0,600.0,1.5,local_indonesian,gen-batch4
Roti John,Roti John,1 porsi,380.0,14.0,38.0,18.0,4.0,500.0,1.5,local_indonesian,gen-batch4
Roti Maryam,Roti Maryam,1 porsi,250.0,5.0,36.0,10.0,6.0,250.0,1.0,local_indonesian,gen-batch4
Roti Cane,Roti Cane,1 porsi,260.0,6.0,36.0,10.0,4.0,300.0,1.0,local_indonesian,gen-batch4
Roti Buaya,Roti Buaya,1 porsi,260.0,6.0,36.0,10.0,14.0,250.0,1.0,local_indonesian,gen-batch4
Naan Bread,Naan Bread,1 porsi,280.0,8.0,38.0,10.0,2.0,350.0,1.5,local_indonesian,gen-batch4
Pita Bread,Pita Bread,1 porsi,250.0,8.0,40.0,6.0,2.0,300.0,1.5,local_indonesian,gen-batch4
Takoyaki,Takoyaki,1 porsi,220.0,8.0,24.0,10.0,2.0,400.0,0.5,local_indonesian,gen-batch4
Okonomiyaki,Okonomiyaki,1 porsi,280.0,10.0,28.0,14.0,4.0,500.0,2.0,local_indonesian,gen-batch4
Sushi Roll,Sushi Roll,1 porsi,200.0,12.0,30.0,4.0,4.0,350.0,1.0,local_indonesian,gen-batch4
Kimbab,Kimbab,1 porsi,220.0,10.0,32.0,6.0,4.0,400.0,2.0,local_indonesian,gen-batch4
Dimsum Ayam,Dimsum Ayam,1 porsi,180.0,10.0,18.0,8.0,2.0,400.0,0.5,local_indonesian,gen-batch4
Hakau Udang,Hakau Udang,1 porsi,160.0,8.0,20.0,6.0,2.0,350.0,0.5,local_indonesian,gen-batch4
Bapao Ayam,Bapao Ayam,1 porsi,220.0,8.0,34.0,6.0,6.0,250.0,1.0,local_indonesian,gen-batch4
Bapao Kacang Merah,Bapao Kacang Merah,1 porsi,200.0,6.0,36.0,4.0,10.0,180.0,2.0,local_indonesian,gen-batch4
Bapao Coklat,Bapao Coklat,1 porsi,220.0,5.0,38.0,6.0,14.0,200.0,1.0,local_indonesian,gen-batch4
Fuyunghai,Fuyunghai,1 porsi,280.0,14.0,20.0,16.0,4.0,500.0,1.5,local_indonesian,gen-batch5
Ayam Koloke,Ayam Koloke,1 porsi,320.0,22.0,22.0,16.0,10.0,450.0,0.5,local_indonesian,gen-batch5
Ayam Saus Inggris,Ayam Saus Inggris,1 porsi,300.0,24.0,18.0,14.0,8.0,500.0,0.5,local_indonesian,gen-batch5
Sapi Lada Hitam,Sapi Lada Hitam,1 porsi,320.0,26.0,14.0,16.0,2.0,450.0,0.5,local_indonesian,gen-batch5
Kepiting Saus Padang,Kepiting Saus Padang,1 porsi,280.0,18.0,16.0,16.0,3.0,600.0,0.5,local_indonesian,gen-batch5
Ayam Cah Jamur,Ayam Cah Jamur,1 porsi,260.0,22.0,14.0,12.0,2.0,400.0,1.5,local_indonesian,gen-batch5
Sapi Cah Brokoli,Sapi Cah Brokoli,1 porsi,260.0,24.0,14.0,12.0,2.0,400.0,3.0,local_indonesian,gen-batch5
Udang Cah Brokoli,Udang Cah Brokoli,1 porsi,200.0,18.0,14.0,8.0,2.0,380.0,2.5,local_indonesian,gen-batch5
Cah Kangkung Terasi,Cah Kangkung Terasi,1 porsi,100.0,4.0,8.0,6.0,2.0,350.0,2.0,local_indonesian,gen-batch5
Cah Tauge Polos,Cah Tauge Polos,1 porsi,80.0,5.0,8.0,3.0,2.0,200.0,2.0,local_indonesian,gen-batch5
Sapo Tahu,Sapo Tahu,1 porsi,200.0,12.0,16.0,10.0,3.0,450.0,1.5,local_indonesian,gen-batch5
Sapo Tahu Seafood,Sapo Tahu Seafood,1 porsi,220.0,14.0,16.0,12.0,3.0,500.0,1.5,local_indonesian,gen-batch5
Nasi Hainam,Nasi Hainam,1 porsi,380.0,16.0,50.0,12.0,2.0,400.0,1.0,local_indonesian,gen-batch5
Bubur Ayam Hainan,Bubur Ayam Hainan,1 porsi,320.0,14.0,40.0,10.0,2.0,500.0,1.5,local_indonesian,gen-batch5
Pepes Ayam,Pepes Ayam,1 porsi,220.0,22.0,8.0,12.0,1.0,300.0,1.0,local_indonesian,gen-batch5
Pepes Ikan Mas,Pepes Ikan Mas,1 porsi,180.0,18.0,6.0,8.0,1.0,280.0,0.5,local_indonesian,gen-batch5
Pepes Ikan Kembung,Pepes Ikan Kembung,1 porsi,190.0,18.0,6.0,10.0,1.0,300.0,0.5,local_indonesian,gen-batch5
Pepes Ikan Patin,Pepes Ikan Patin,1 porsi,200.0,16.0,8.0,12.0,1.0,280.0,0.5,local_indonesian,gen-batch5
Pepes Ikan Nila,Pepes Ikan Nila,1 porsi,180.0,18.0,6.0,8.0,1.0,270.0,0.5,local_indonesian,gen-batch5
Pepes Udang,Pepes Udang,1 porsi,160.0,16.0,8.0,6.0,1.0,320.0,0.5,local_indonesian,gen-batch5
Pepes Cumi,Pepes Cumi,1 porsi,150.0,14.0,8.0,6.0,1.0,350.0,0.3,local_indonesian,gen-batch5
Pepes Telur,Pepes Telur,1 porsi,140.0,10.0,6.0,8.0,1.0,200.0,0.3,local_indonesian,gen-batch5
Pepes Tahu Udang,Pepes Tahu Udang,1 porsi,150.0,10.0,8.0,8.0,1.0,300.0,1.0,local_indonesian,gen-batch5
Bothok Tahu,Bothok Tahu,1 porsi,140.0,8.0,12.0,6.0,2.0,200.0,2.5,local_indonesian,gen-batch5
Bothok Tempe,Bothok Tempe,1 porsi,160.0,12.0,12.0,8.0,2.0,200.0,3.0,local_indonesian,gen-batch5
Bothok Lamtoro,Bothok Lamtoro,1 porsi,150.0,10.0,12.0,8.0,2.0,200.0,3.5,local_indonesian,gen-batch5
Sate Kambing Muda,Sate Kambing Muda,1 porsi,300.0,22.0,10.0,20.0,2.0,400.0,0.5,local_indonesian,gen-batch5
Sate Kelinci,Sate Kelinci,1 porsi,250.0,24.0,8.0,12.0,1.0,350.0,0.5,local_indonesian,gen-batch5
Sate Bebek,Sate Bebek,1 porsi,280.0,22.0,10.0,16.0,2.0,400.0,0.3,local_indonesian,gen-batch5
Sate Kuda,Sate Kuda,1 porsi,260.0,24.0,8.0,14.0,1.0,380.0,0.3,local_indonesian,gen-batch5
Sate Kerbau,Sate Kerbau,1 porsi,290.0,24.0,8.0,16.0,2.0,400.0,0.5,local_indonesian,gen-batch5
Sate Keong,Sate Keong,1 porsi,180.0,14.0,10.0,10.0,1.0,300.0,0.5,local_indonesian,gen-batch5
Sate Jamur,Sate Jamur,1 porsi,150.0,8.0,12.0,8.0,2.0,250.0,2.0,local_indonesian,gen-batch5
Sate Telur Puyuh Bumbu Kecap,Sate Telur Puyuh Bumbu Kecap,1 porsi,190.0,12.0,8.0,12.0,3.0,350.0,0.3,local_indonesian,gen-batch5
Sate Goreng,Sate Goreng,1 porsi,280.0,22.0,10.0,18.0,2.0,450.0,0.5,local_indonesian,gen-batch5
Sate Maranggi,Sate Maranggi,1 porsi,280.0,24.0,12.0,14.0,4.0,420.0,0.5,local_indonesian,gen-batch5
Sate Plecing,Sate Plecing,1 porsi,270.0,22.0,10.0,16.0,2.0,400.0,0.5,local_indonesian,gen-batch5
Sate Susu,Sate Susu,1 porsi,240.0,18.0,6.0,16.0,1.0,350.0,0.0,local_indonesian,gen-batch5
Telur Sambal,Telur Sambal,1 porsi,170.0,10.0,6.0,12.0,3.0,350.0,0.3,local_indonesian,gen-batch5
Telur Bumbu Bali,Telur Bumbu Bali,1 porsi,190.0,10.0,8.0,14.0,4.0,400.0,0.3,local_indonesian,gen-batch5
Telur Semur,Telur Semur,1 porsi,180.0,10.0,10.0,12.0,6.0,450.0,0.3,local_indonesian,gen-batch5
Telur Kecap,Telur Kecap,1 porsi,180.0,10.0,10.0,12.0,6.0,500.0,0.3,local_indonesian,gen-batch5
Telur Dadar Iris,Telur Dadar Iris,1 porsi,160.0,12.0,2.0,12.0,1.0,200.0,0.0,local_indonesian,gen-batch5
Tahu Goreng Bumbu Kuning,Tahu Goreng Bumbu Kuning,1 porsi,160.0,8.0,12.0,10.0,1.0,300.0,1.0,local_indonesian,gen-batch5
Tahu Goreng Balado,Tahu Goreng Balado,1 porsi,170.0,8.0,10.0,12.0,2.0,350.0,1.0,local_indonesian,gen-batch5
Tempe Goreng Lengkuas,Tempe Goreng Lengkuas,1 porsi,190.0,12.0,12.0,12.0,1.0,250.0,3.0,local_indonesian,gen-batch5
Terong Balado,Terong Balado,1 porsi,120.0,2.0,12.0,8.0,4.0,300.0,2.5,local_indonesian,gen-batch5
Terong Goreng Tepung,Terong Goreng Tepung,1 porsi,180.0,3.0,16.0,12.0,3.0,250.0,2.0,local_indonesian,gen-batch5
Terong Kecap,Terong Kecap,1 porsi,130.0,2.0,14.0,8.0,6.0,400.0,2.5,local_indonesian,gen-batch5
Ikan Asin Goreng,Ikan Asin Goreng,1 porsi,250.0,18.0,8.0,16.0,0.5,1200.0,0.0,local_indonesian,gen-batch5
Ikan Asin Sambal,Ikan Asin Sambal,1 porsi,260.0,18.0,10.0,18.0,2.0,1200.0,0.3,local_indonesian,gen-batch5
Tahu Campur Surabaya,Tahu Campur Surabaya,1 porsi,350.0,16.0,34.0,16.0,3.0,650.0,2.5,local_indonesian,gen-batch5
Cumi Goreng Mentega,Cumi Goreng Mentega,1 porsi,260.0,14.0,14.0,16.0,2.0,400.0,0.3,base_food,gen-batch5
Kerang Goreng Tepung,Kerang Goreng Tepung,1 porsi,200.0,12.0,12.0,14.0,1.0,400.0,0.3,base_food,gen-batch5
Lobster Bakar,Lobster Bakar,1 porsi,160.0,22.0,6.0,4.0,1.0,350.0,0.0,base_food,gen-batch5
Rajungan Saus Tiram,Rajungan Saus Tiram,1 porsi,170.0,16.0,10.0,8.0,2.0,450.0,0.3,base_food,gen-batch5
Nila Goreng Sambal,Nila Goreng Sambal,1 porsi,200.0,18.0,8.0,12.0,2.0,380.0,0.5,base_food,gen-batch5
Bubur Ayam Spesial Komplit,Bubur Ayam Spesial Komplit,1 porsi,400.0,18.0,48.0,16.0,3.0,650.0,2.0,local_indonesian,gen-batch5
Nasi Uduk Telur,Nasi Uduk Telur,1 porsi,400.0,14.0,46.0,18.0,3.0,500.0,2.0,local_indonesian,gen-batch5
Nasi Uduk Ayam Goreng,Nasi Uduk Ayam Goreng,1 porsi,450.0,20.0,46.0,22.0,3.0,550.0,2.0,local_indonesian,gen-batch5
Nasi Uduk Tempe Goreng,Nasi Uduk Tempe Goreng,1 porsi,380.0,14.0,42.0,18.0,3.0,450.0,2.5,local_indonesian,gen-batch5
Ketupat Sayur Betawi,Ketupat Sayur Betawi,1 porsi,370.0,12.0,40.0,18.0,4.0,600.0,3.0,local_indonesian,gen-batch5
Lontong Sayur Betawi,Lontong Sayur Betawi,1 porsi,380.0,12.0,42.0,18.0,4.0,600.0,3.0,local_indonesian,gen-batch5
Lontong Kari,Lontong Kari,1 porsi,370.0,12.0,40.0,18.0,3.0,550.0,2.0,local_indonesian,gen-batch5
Lontong Opor,Lontong Opor,1 porsi,380.0,14.0,38.0,20.0,3.0,500.0,1.5,local_indonesian,gen-batch5
Lontong Gulai Pakis,Lontong Gulai Pakis,1 porsi,350.0,10.0,42.0,16.0,3.0,550.0,3.0,local_indonesian,gen-batch5
Bubur Manado Sayur,Bubur Manado Sayur,1 porsi,220.0,8.0,36.0,5.0,3.0,400.0,4.5,local_indonesian,gen-batch5
Es Cendol Dawet,Es Cendol Dawet,1 porsi,180.0,2.0,34.0,4.0,24.0,50.0,0.5,beverage,gen-batch5
Es Cincau Santan,Es Cincau Santan,1 porsi,160.0,1.0,30.0,4.0,24.0,40.0,1.5,beverage,gen-batch5
Es Siwalan,Es Siwalan,1 porsi,130.0,1.0,26.0,3.0,20.0,40.0,1.5,beverage,gen-batch5
Es Laksamana Mengamuk,Es Laksamana Mengamuk,1 porsi,200.0,3.0,36.0,5.0,28.0,60.0,1.0,beverage,gen-batch5
Es Shanghai,Es Shanghai,1 porsi,220.0,3.0,38.0,6.0,28.0,60.0,1.0,beverage,gen-batch5
Es Bola Durian,Es Bola Durian,1 porsi,280.0,4.0,40.0,12.0,28.0,40.0,2.0,beverage,gen-batch5
Jus Terong Belanda,Jus Terong Belanda,1 porsi,60.0,1.0,14.0,0.3,10.0,10.0,2.0,beverage,gen-batch5
Jus Kedondong,Jus Kedondong,1 porsi,55.0,0.5,13.0,0.2,8.0,5.0,2.0,beverage,gen-batch5
Jus Bit,Jus Bit,1 porsi,45.0,1.5,9.0,0.2,7.0,70.0,2.5,beverage,gen-batch5
Jus Seledri,Jus Seledri,1 porsi,25.0,0.5,5.0,0.1,2.0,30.0,1.5,beverage,gen-batch5
Jus Mentimun,Jus Mentimun,1 porsi,20.0,0.5,4.0,0.1,2.0,5.0,0.5,beverage,gen-batch5
Es Jeruk Sonkit,Es Jeruk Sonkit,1 porsi,50.0,0.3,12.0,0.1,4.0,2.0,0.5,beverage,gen-batch5
Es Teh Madu,Es Teh Madu,1 porsi,70.0,0.2,18.0,0.1,16.0,5.0,0.0,beverage,gen-batch5
Es Teh Melati Madu,Es Teh Melati Madu,1 porsi,70.0,0.2,18.0,0.1,16.0,5.0,0.0,beverage,gen-batch5
Donat Kentang,Donat Kentang,1 porsi,250.0,4.0,32.0,12.0,10.0,200.0,1.0,snack,gen-batch5
Donat Gula,Donat Gula,1 porsi,240.0,4.0,34.0,10.0,14.0,180.0,0.5,snack,gen-batch5
